id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90,jornada,jornada_num,fecha_descarga,data_source
8963,Nahuel Molina,6,101,D S,Atletico Madrid,La-Liga,2025-2026,0.0,0.0,0.0,0.5151632944546124,0.0,2.673267326732673,0.0,0.0,0.0,0.0,1.1154516837974586,0.7493049776790166,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7074,Nicolás González,7,504,D F M S,Atletico Madrid,La-Liga,2025-2026,0.17857142857142855,0.27192408485072,0.0,0.2213237913591521,2.321428571428571,0.7142857142857142,0.3571428571428571,0.0,0.17857142857142855,0.27192408485072,0.6701183212654931,0.3368347154797187,Jornada_10,10,2025-10-30 16:00:57,laliga_all
10494,Pablo Barrios Rivas,10,801,M S,Atletico Madrid,La-Liga,2025-2026,0.11235955056179775,0.07419114660346106,0.0,0.05401698139946113,1.2359550561797754,0.7865168539325843,0.0,0.0,0.11235955056179775,0.07419114660346106,0.6764522630177188,0.5798393873016486,Jornada_10,10,2025-10-30 16:00:57,laliga_all
7276,Robin Le Normand,10,888,D,Atletico Madrid,La-Liga,2025-2026,0.10135135135135136,0.11034669430070629,0.0,0.0,0.30405405405405406,0.0,0.20270270270270271,0.0,0.10135135135135136,0.11034669430070629,0.41564016282004684,0.4052700661752071,Jornada_10,10,2025-10-30 16:00:57,laliga_all
13358,Thiago Almada,5,249,M S,Atletico Madrid,La-Liga,2025-2026,0.36144578313253006,0.2912709197725158,0.0,0.18601757216166298,1.4457831325301203,1.4457831325301203,0.0,0.0,0.36144578313253006,0.2912709197725158,0.8456387846584781,0.3736178953963591,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8417,Álex Baena,5,216,M S,Atletico Madrid,La-Liga,2025-2026,0.41666666666666663,0.03771396586671471,0.41666666666666663,0.42919490486383427,0.8333333333333333,2.9166666666666665,0.41666666666666663,0.0,0.41666666666666663,0.03771396586671471,0.6776152054468791,0.2760212371746699,Jornada_10,10,2025-10-30 16:00:57,laliga_all
200,Andreas Christensen,7,302,D S,Barcelona,La-Liga,2025-2026,0.0,0.03763647824032415,0.0,0.004731038128895453,0.5960264900662252,0.2980132450331126,0.2980132450331126,0.0,0.0,0.03763647824032415,0.5988291142792102,0.5940980750401288,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8292,Dani Olmo,8,473,M S,Barcelona,La-Liga,2025-2026,0.19027484143763215,0.35922180408371684,0.3805496828752643,0.32567472695264704,3.8054968287526427,2.473572938689218,0.0,0.0,0.19027484143763215,0.35922180408371684,1.3245064480108137,0.7777634993920115,Jornada_10,10,2025-10-30 16:00:57,laliga_all
13749,Dro Fernández,1,48,M,Barcelona,La-Liga,2025-2026,0.0,0.0,0.0,0.09684068150818331,0.0,3.75,0.0,0.0,0.0,0.0,0.09684068150818331,0.0,Jornada_10,10,2025-10-30 16:00:57,laliga_all
8045,Eric Garcia,10,756,D S,Barcelona,La-Liga,2025-2026,0.11904761904761904,0.22198596392713843,0.0,0.08991504930669353,1.1904761904761905,1.6666666666666665,0.0,0.0,0.11904761904761904,0.22198596392713843,0.8501351677945682,0.7779897554289728,Jornada_10,10,2025-10-30 16:00:57,laliga_all
