id,player_name,games,time,position,team_title,league,season,goals_90,xG_90,assists_90,xA_90,shots_90,key_passes_90,yellow_cards_90,red_cards_90,npg_90,npxG_90,xGChain_90,xGBuildup_90
9,Tobias Kempe,24,1352,F M S,Darmstadt,Bundesliga,2023-2024,0.1997041420118343,0.23019981486502397,0.1331360946745562,0.14829013227297752,1.39792899408284,1.8639053254437872,0.0665680473372781,0.0,0.0,0.07886867139477437,0.28216505625020694,0.16230650593322762
28,Mitchell Weiser,30,2649,D M,Werder Bremen,Bundesliga,2023-2024,0.10192525481313704,0.1299616120046897,0.2378255945639864,0.18521079462388634,1.4949037372593432,1.2570781426953568,0.16987542468856173,0.0,0.10192525481313704,0.1299616120046897,0.5027405949708155,0.27906276730742485
74,Pavel Kaderábek,29,2439,D M S,Hoffenheim,Bundesliga,2023-2024,0.11070110701107011,0.08887922954900239,0.14760147601476015,0.19101876483687175,0.7380073800738007,1.2915129151291513,0.25830258302583026,0.0,0.11070110701107011,0.08887922954900239,0.4294123916072269,0.24829266864352786
83,Kevin Volland,26,1394,F M S,Union Berlin,Bundesliga,2023-2024,0.19368723098995694,0.3743383061832921,0.2582496413199426,0.16721214916706728,2.3242467718794835,1.291248206599713,0.06456241032998565,0.1291248206599713,0.06456241032998565,0.22756663401620503,0.42694913888139013,0.12358768732210827
204,Granit Xhaka,33,2842,M S,Bayer Leverkusen,Bundesliga,2023-2024,0.09500351864883885,0.0445429208137247,0.0,0.09263448508287257,1.4250527797325827,1.298381421534131,0.15833919774806474,0.0,0.09500351864883885,0.0445429208137247,0.8727938045054819,0.7854360501812135
226,Kingsley Coman,17,1156,M S,Bayern Munich,Bundesliga,2023-2024,0.23356401384083045,0.23423086094531428,0.23356401384083045,0.2792101880780399,2.6470588235294117,2.2577854671280275,0.07785467128027682,0.0,0.23356401384083045,0.23423086094531428,0.915047099079073,0.567780641458645
294,Gian-Luca Waldschmidt,22,1162,F M S,FC Cologne,Bundesliga,2023-2024,0.2323580034423408,0.2417432069345642,0.0,0.09705089665821107,3.3304647160068845,1.2392426850258176,0.0,0.0,0.2323580034423408,0.18305138164647114,0.3955810433558209,0.1664393931377211
373,Mats Hummels,25,1590,D S,Borussia Dortmund,Bundesliga,2023-2024,0.16981132075471697,0.22295251105613303,0.0,0.06100850724527296,0.9056603773584905,0.5094339622641509,0.22641509433962262,0.056603773584905655,0.16981132075471697,0.22295251105613303,0.4774460747205424,0.43740177249430484
422,Mario Götze,30,2079,F M S,Eintracht Frankfurt,Bundesliga,2023-2024,0.12987012987012986,0.1205911970338522,0.08658008658008658,0.1626296688145373,0.5627705627705628,1.5151515151515151,0.12987012987012986,0.04329004329004329,0.12987012987012986,0.1205911970338522,0.5269056472733811,0.3036124234640108
1277,Roland Sallai,27,1875,D F M S,Freiburg,Bundesliga,2023-2024,0.14400000000000002,0.3400190234184265,0.048,0.21679575580358504,2.688,1.44,0.28800000000000003,0.0,0.14400000000000002,0.3036457443237305,0.6825135070681573,0.19526101827621462
3314,Franck Honorat,32,2405,D F M S,Borussia M.Gladbach,Bundesliga,2023-2024,0.11226611226611227,0.06506028435659632,0.3367983367983368,0.4304149878867698,1.0478170478170479,3.2931392931392933,0.037422037422037424,0.0,0.11226611226611227,0.06506028435659632,0.5295587541717501,0.3200172350166865
3455,Raphael Guerreiro,20,1202,D M S,Bayern Munich,Bundesliga,2023-2024,0.22462562396006655,0.16109738629094375,0.0,0.15395833233591424,1.3477537437603995,1.7221297836938436,0.1497504159733777,0.0,0.22462562396006655,0.16109738629094375,0.7873556593095206,0.5654816543326996
7867,Robert Skov,25,1252,D M S,Hoffenheim,Bundesliga,2023-2024,0.21565495207667731,0.1343272196146817,0.2875399361022364,0.12402844608585817,2.300319488817891,1.6533546325878594,0.1437699680511182,0.0,0.21565495207667731,0.1343272196146817,0.28261333004758954,0.13096361837614648
8109,Niels Nkounkou,29,1275,D M S,Eintracht Frankfurt,Bundesliga,2023-2024,0.2117647058823529,0.08410625606775284,0.1411764705882353,0.14819846644121057,1.6235294117647059,1.0588235294117647,0.2117647058823529,0.07058823529411765,0.2117647058823529,0.08410625606775284,0.3846399196807076,0.19289894016350015
9458,Josip Stanisic,20,1237,D S,Bayer Leverkusen,Bundesliga,2023-2024,0.2182700080840744,0.05073632326702871,0.07275666936135812,0.10217223554343685,0.7275666936135813,0.8003233629749394,0.2182700080840744,0.0,0.2182700080840744,0.05073632326702871,0.7582643543495803,0.6650108039355027
10395,Kevin Paredes,28,1432,D F M S,Wolfsburg,Bundesliga,2023-2024,0.18854748603351956,0.27040010178331597,0.0,0.07892047682017421,1.1941340782122905,1.068435754189944,0.25139664804469275,0.0,0.18854748603351956,0.27040010178331597,0.6821135260872335,0.3486333847014681
10721,Sepp van den Berg,33,2831,D S,Mainz 05,Bundesliga,2023-2024,0.09537265983751325,0.11791762017853179,0.0,0.017727403107047585,0.7947721653126104,0.22253620628753093,0.28611797951253976,0.0,0.09537265983751325,0.11791762017853179,0.21466191519868957,0.20863476563646405
10727,Ko Itakura,20,1608,D M S,Borussia M.Gladbach,Bundesliga,2023-2024,0.16791044776119401,0.10381344997727159,0.0,0.009842596430359264,1.119402985074627,0.22388059701492538,0.503731343283582,0.0,0.16791044776119401,0.10381344997727159,0.24431779765204262,0.227846551630924
10734,Jens Stage,30,2351,M S,Werder Bremen,Bundesliga,2023-2024,0.11484474691620587,0.18928050292914902,0.038281582305401955,0.08629766986509274,1.5312632922160783,0.9953211399404508,0.19140791152700978,0.038281582305401955,0.11484474691620587,0.18928050292914902,0.432849954591881,0.23392257184385998
10772,Karim Adeyemi,21,913,F M S,Borussia Dortmund,Bundesliga,2023-2024,0.2957283680175246,0.34739960795972263,0.09857612267250822,0.17602944173334986,2.267250821467689,0.7886089813800657,0.39430449069003287,0.09857612267250822,0.2957283680175246,0.34739960795972263,0.5475908257720047,0.14556391693055956
11323,Arne Engels,32,1386,D M S,Augsburg,Bundesliga,2023-2024,0.19480519480519481,0.08920238504500747,0.12987012987012986,0.08357695672757826,1.2987012987012987,1.2337662337662336,0.06493506493506493,0.06493506493506493,0.19480519480519481,0.08920238504500747,0.2285876189201296,0.1254175536261944
11841,Maximilian Wittek,21,1060,D M S,Bochum,Bundesliga,2023-2024,0.25471698113207547,0.11409831595308376,0.08490566037735849,0.0866171986672957,2.207547169811321,2.0377358490566038,0.33962264150943394,0.0,0.25471698113207547,0.11409831595308376,0.2857036774380589,0.14691921511559553
11856,Marvin Pieringer,31,1527,F M S,FC Heidenheim,Bundesliga,2023-2024,0.1768172888015717,0.16469363346403146,0.1768172888015717,0.10038727848682634,1.5913555992141453,0.825147347740668,0.29469548133595286,0.0,0.1768172888015717,0.16469363346403146,0.2654772113243846,0.0651368183268633
11860,Kevin Sessa,30,954,M S,FC Heidenheim,Bundesliga,2023-2024,0.2830188679245283,0.26658140843347555,0.0,0.1422595016588018,2.7358490566037736,1.6037735849056602,0.09433962264150944,0.0,0.2830188679245283,0.26658140843347555,0.5479086027041359,0.28712730872321807
11916,Marvin Mehlem,20,1538,M S,Darmstadt,Bundesliga,2023-2024,0.17555266579973994,0.17717889747467322,0.11703511053315994,0.07829198318258683,1.3459037711313393,1.2873862158647593,0.17555266579973994,0.0,0.17555266579973994,0.17717889747467322,0.4093534060086575,0.17943417201707595
22,John Brooks,21,1548,D S,Hoffenheim,Bundesliga,2023-2024,0.11627906976744186,0.14339870448375858,0.0,0.005046130851084407,0.6395348837209303,0.1744186046511628,0.3488372093023256,0.05813953488372093,0.11627906976744186,0.14339870448375858,0.2873104431688092,0.25043777146831503
140,Yannick Gerhardt,25,1618,D M S,Wolfsburg,Bundesliga,2023-2024,0.11124845488257107,0.10219393817222087,0.055624227441285534,0.0685770889889214,1.0568603213844252,0.7787391841779975,0.27812113720642767,0.0,0.11124845488257107,0.10219393817222087,0.35938173222812575,0.2547231891937323
153,Maximilian Arnold,30,2498,M S,Wolfsburg,Bundesliga,2023-2024,0.07205764611689351,0.03372116247378439,0.036028823058446756,0.1466857082023322,1.1529223378702962,1.7293835068054442,0.32425940752602084,0.0,0.07205764611689351,0.03372116247378439,0.30524266586960364,0.2549836587002747
212,Nico Elvedi,30,2490,D S,Borussia M.Gladbach,Bundesliga,2023-2024,0.07228915662650602,0.07167880219149302,0.03614457831325301,0.0037434410348714097,0.5783132530120482,0.10843373493975905,0.18072289156626503,0.0,0.07228915662650602,0.07167880219149302,0.29302720633526164,0.2711527042584606
372,Julian Weigl,31,2774,M,Borussia M.Gladbach,Bundesliga,2023-2024,0.06488824801730353,0.07727793413842206,0.0973323720259553,0.07349043648767875,0.6164383561643836,0.7786589762076424,0.32444124008651765,0.0,0.0,0.028107132052260075,0.37217705775114085,0.31046349538467344
418,Niklas Stark,17,1081,D S,Werder Bremen,Bundesliga,2023-2024,0.16651248843663274,0.03390737810963894,0.0,0.0,0.4162812210915819,0.0,0.4162812210915819,0.0,0.16651248843663274,0.03390737810963894,0.24289329893797443,0.24147506386289763
419,Maximilian Mittelstädt,31,2113,D S,VfB Stuttgart,Bundesliga,2023-2024,0.08518693800283957,0.04150371444515154,0.17037387600567913,0.22164238796653593,0.8944628490298154,1.3203975390440132,0.2129673450070989,0.0,0.08518693800283957,0.04150371444515154,0.8305063180561969,0.687798236087282
604,Emre Can,25,1969,D M S,Borussia Dortmund,Bundesliga,2023-2024,0.0914169629253428,0.11183529382277375,0.0914169629253428,0.05895027688360565,0.7770441848654139,0.9141696292534282,0.22854240731335704,0.0,0.0,0.04256165069903954,0.44741325948809296,0.4016093112558596
2663,Felix Passlack,15,974,D S,Bochum,Bundesliga,2023-2024,0.18480492813141686,0.10576319285081337,0.18480492813141686,0.15181786765093921,1.2936344969199178,1.2936344969199178,0.18480492813141686,0.09240246406570843,0.18480492813141686,0.10576319285081337,0.39194017227976224,0.15261517562262822
2691,Milos Veljkovic,23,1919,D S,Werder Bremen,Bundesliga,2023-2024,0.09379885356956748,0.06199864328486059,0.04689942678478374,0.02518808534208718,0.28139656070870245,0.28139656070870245,0.09379885356956748,0.0,0.09379885356956748,0.06199864328486059,0.3418719944499973,0.29513083442020627
3347,Ellyes Skhiri,27,2180,M S,Eintracht Frankfurt,Bundesliga,2023-2024,0.08256880733944955,0.11281827126774903,0.08256880733944955,0.08971332771054238,0.7431192660550459,0.8256880733944955,0.04128440366972477,0.0,0.08256880733944955,0.11281827126774903,0.4658896612909135,0.32349509081094086
5298,Arne Maier,22,981,M S,Augsburg,Bundesliga,2023-2024,0.1834862385321101,0.1096422616563259,0.3669724770642202,0.20322199552020895,2.018348623853211,2.4770642201834865,0.0,0.0,0.1834862385321101,0.1096422616563259,0.3864104951808759,0.23620663911377615
6100,Felix Uduokhai,33,2930,D,Augsburg,Bundesliga,2023-2024,0.06143344709897611,0.0634124186716389,0.0,0.01792441666405966,0.3993174061433447,0.2764505119453925,0.09215017064846416,0.030716723549488054,0.06143344709897611,0.0634124186716389,0.25622789048726446,0.21121851637730624
6273,Robin Koch,31,2742,D,Eintracht Frankfurt,Bundesliga,2023-2024,0.06564551422319474,0.12452913378925762,0.0,0.012731771361840892,0.787746170678337,0.1641137855579869,0.3282275711159738,0.0,0.06564551422319474,0.12452913378925762,0.3296151070873899,0.28091575078160813
6345,Jadon Sancho,14,983,F M S,Borussia Dortmund,Bundesliga,2023-2024,0.18311291963377416,0.11764069435509758,0.18311291963377416,0.3131478830474682,0.8240081383519837,2.288911495422177,0.09155645981688708,0.0,0.18311291963377416,0.11764069435509758,0.6824950267497302,0.41064306400102374
6380,Anthony Caci,31,2506,D S,Mainz 05,Bundesliga,2023-2024,0.07182761372705507,0.06690496065953402,0.1077414205905826,0.10557178602645327,1.1133280127693537,0.8978451715881883,0.28731045490822027,0.0,0.07182761372705507,0.06690496065953402,0.35090702172615534,0.22515087407780998
6445,Elvis Rexhbecaj,25,2025,M S,Augsburg,Bundesliga,2023-2024,0.08888888888888889,0.07080684763689836,0.0,0.022692454316549832,1.2444444444444445,0.5333333333333333,0.17777777777777778,0.0,0.044444444444444446,0.03712788418763214,0.22747044761975607,0.1765855176995198
6626,Joshua Vagnoman,18,1147,D M S,VfB Stuttgart,Bundesliga,2023-2024,0.15693112467306017,0.13354637833034463,0.15693112467306017,0.11843497467851681,1.3339145597210114,0.5492589363557105,0.15693112467306017,0.0,0.15693112467306017,0.13354637833034463,0.5982339870649104,0.4632852295187887
6905,Ludovic Ajorque,26,1347,F S,Mainz 05,Bundesliga,2023-2024,0.13363028953229397,0.3818961712459148,0.0,0.05741653354104218,2.0044543429844097,1.0022271714922049,0.26726057906458794,0.0,0.13363028953229397,0.2806342504337795,0.4083272695690725,0.1375576194981424
7197,Fredrik Jensen,22,1393,M S,Augsburg,Bundesliga,2023-2024,0.12921751615218952,0.08588837396168958,0.32304379038047376,0.33963811024889745,0.9045226130653267,2.0674802584350322,0.06460875807609476,0.0,0.12921751615218952,0.08588837396168958,0.4625083041649475,0.18298744070240044
7345,Alphonso Davies,29,2080,D S,Bayern Munich,Bundesliga,2023-2024,0.08653846153846154,0.03628953722699617,0.21634615384615385,0.14238228332788613,0.5625,1.6009615384615383,0.0,0.0,0.08653846153846154,0.03628953722699617,0.7753881319927481,0.6612976658014724
7366,Maximilian Wöber,25,2104,D S,Borussia M.Gladbach,Bundesliga,2023-2024,0.08555133079847908,0.06698369857688707,0.12832699619771865,0.052359595473416634,0.8127376425855513,0.5133079847908746,0.08555133079847908,0.04277566539923954,0.08555133079847908,0.06698369857688707,0.3325572645489991,0.316860366040777
7485,Nico Schlotterbeck,33,2865,D S,Borussia Dortmund,Bundesliga,2023-2024,0.06282722513089005,0.11108784810566777,0.031413612565445025,0.06454086746454862,0.8167539267015708,0.5026178010471204,0.1256544502617801,0.0,0.06282722513089005,0.11108784810566777,0.37774036151810464,0.3328088908724448
7501,Amadou Haidara,21,1582,M S,RasenBallsport Leipzig,Bundesliga,2023-2024,0.11378002528445007,0.05645068350581243,0.056890012642225034,0.09236432064451777,1.1946902654867257,0.9671302149178255,0.28445006321112515,0.0,0.11378002528445007,0.05645068350581243,0.7299321262794635,0.6005053694316395
7551,Mohamed Simakan,32,2147,D S,RasenBallsport Leipzig,Bundesliga,2023-2024,0.08383791336748952,0.1589641883938075,0.1257568700512343,0.10875099707736656,1.2575687005123428,0.6287843502561714,0.3353516534699581,0.0,0.08383791336748952,0.1589641883938075,0.5522920400456017,0.45534202344906455
7798,Christopher Antwi-Adjei,25,1229,F M S,Bochum,Bundesliga,2023-2024,0.14646053702196907,0.14433649046523866,0.14646053702196907,0.28231646665550036,2.1236777868185515,1.6842961757526445,0.43938161106590723,0.0,0.14646053702196907,0.14433649046523866,0.4530874304200596,0.08483878564941293
7902,Matthijs de Ligt,22,1390,D S,Bayern Munich,Bundesliga,2023-2024,0.12949640287769784,0.12624147681103978,0.0,0.011313264800919043,0.9064748201438848,0.19424460431654675,0.32374100719424465,0.0,0.12949640287769784,0.12624147681103978,0.8953374221438556,0.8850710355817413
8117,Nick Woltemade,30,1170,F M S,Werder Bremen,Bundesliga,2023-2024,0.15384615384615385,0.16292098823648232,0.0,0.10448273651015301,1.6153846153846152,1.8461538461538463,0.07692307692307693,0.0,0.15384615384615385,0.16292098823648232,0.5434654054160302,0.3367539526751408
8392,Julian Justvan,18,1046,F M S,"Darmstadt,Hoffenheim",Bundesliga,2023-2024,0.17208413001912046,0.058833814170888225,0.17208413001912046,0.2406253111254902,1.462715105162524,2.0650095602294454,0.08604206500956023,0.0,0.17208413001912046,0.058833814170888225,0.30615251819401923,0.07014514498206044
9233,Joakim Maehle,30,2464,D M S,Wolfsburg,Bundesliga,2023-2024,0.07305194805194806,0.06200568050874832,0.10957792207792208,0.11439490460869313,0.7305194805194805,0.8035714285714285,0.18262987012987011,0.0,0.07305194805194806,0.06200568050874832,0.3803987692370285,0.2937334749995815
9711,Patrick Osterhage,24,1870,D M S,Bochum,Bundesliga,2023-2024,0.0962566844919786,0.0610527628883321,0.0481283422459893,0.03367859559422508,1.0106951871657754,0.625668449197861,0.24064171122994651,0.0,0.0962566844919786,0.0610527628883321,0.27631188377259885,0.2128741260876949
9724,David Raum,31,2761,D M,RasenBallsport Leipzig,Bundesliga,2023-2024,0.06519377037305324,0.03793487098636035,0.26077508149221296,0.28759670442820934,0.4563563926113727,2.21658819268381,0.19558131111915972,0.0,0.06519377037305324,0.03793487098636035,0.6324418558483106,0.5053766644824591
9910,Anton Stach,33,2523,M S,"Hoffenheim,Mainz 05",Bundesliga,2023-2024,0.0713436385255648,0.06947608232746226,0.1070154577883472,0.12079991076881338,1.426872770511296,0.7491082045184304,0.1426872770511296,0.0,0.0713436385255648,0.06947608232746226,0.36982442592309434,0.2654927922689603
9986,Kristijan Jakic,18,1253,M S,"Augsburg,Eintracht Frankfurt",Bundesliga,2023-2024,0.14365522745411013,0.04887358445290652,0.07182761372705507,0.03683638441579302,1.005586592178771,0.5746209098164405,0.3591380686352753,0.0,0.14365522745411013,0.04887358445290652,0.26884304313472246,0.21495519201468202
10725,Danilho Doekhi,24,2160,D,Union Berlin,Bundesliga,2023-2024,0.08333333333333334,0.050455338787287474,0.0,0.007991104697187742,0.6666666666666667,0.16666666666666669,0.08333333333333334,0.0,0.08333333333333334,0.050455338787287474,0.18449821757773557,0.17709496244788173
10751,Brenden Aaronson,30,1203,F M S,Union Berlin,Bundesliga,2023-2024,0.14962593516209477,0.17804419956265244,0.14962593516209477,0.20405278754817727,1.4214463840399,1.6458852867830425,0.07481296758104738,0.07481296758104738,0.14962593516209477,0.17804419956265244,0.5555350478608486,0.2507681383790815
10792,Farès Chaïbi,28,1937,F M S,Eintracht Frankfurt,Bundesliga,2023-2024,0.09292720702116676,0.2109237921567971,0.18585441404233352,0.3255931459940397,1.858544140423335,2.323180175529169,0.09292720702116676,0.0,0.09292720702116676,0.2109237921567971,0.549232523867194,0.22507124640543744
11331,Merlin Röhl,24,1509,F M S,Freiburg,Bundesliga,2023-2024,0.11928429423459244,0.18530397307475804,0.17892644135188865,0.14514551033260334,1.4314115308151092,1.073558648111332,0.17892644135188865,0.05964214711729622,0.11928429423459244,0.18530397307475804,0.5191793844888865,0.2121612623289494
11336,Moritz Broschinski,26,1249,F M S,Bochum,Bundesliga,2023-2024,0.14411529223378702,0.20975578965558064,0.14411529223378702,0.1689507295970348,1.8734987990392313,1.0808646917534028,0.28823058446757405,0.0,0.14411529223378702,0.20975578965558064,0.4395945369004249,0.14070023725135886
11547,Aleksandar Pavlovic,19,1226,M S,Bayern Munich,Bundesliga,2023-2024,0.1468189233278956,0.0987244299711693,0.1468189233278956,0.11109656522120387,0.5872756933115824,0.8075040783034257,0.44045676998368677,0.0,0.1468189233278956,0.0987244299711693,0.5737276469185633,0.502145306691892
11807,Ian Maatsen,16,1288,D S,Borussia Dortmund,Bundesliga,2023-2024,0.13975155279503104,0.059348375887916596,0.13975155279503104,0.10443094377377019,0.7686335403726708,0.5590062111801242,0.34937888198757766,0.0,0.13975155279503104,0.059348375887916596,0.601174887804812,0.5113163418772845
11853,Patrick Mainka,34,3060,D,FC Heidenheim,Bundesliga,2023-2024,0.058823529411764705,0.10564685788224724,0.0,0.0025660743498626855,0.8529411764705882,0.08823529411764705,0.029411764705882353,0.0,0.058823529411764705,0.10564685788224724,0.06868475615320836,0.06476437040221165
11865,Jan Schöppner,26,2000,M S,FC Heidenheim,Bundesliga,2023-2024,0.09,0.03769199489615858,0.09,0.0788147952966392,0.765,0.63,0.135,0.0,0.09,0.03769199489615858,0.2196393688302487,0.12895143468864265
11911,Hugo Larsson,29,1883,M S,Eintracht Frankfurt,Bundesliga,2023-2024,0.09559214020180562,0.05158152221541296,0.04779607010090281,0.08567157066444482,0.47796070100902815,0.47796070100902815,0.04779607010090281,0.0,0.09559214020180562,0.05158152221541296,0.3104455681370331,0.19523912880013772
11913,Christoph Klarer,30,2397,D S,Darmstadt,Bundesliga,2023-2024,0.0750938673341677,0.06460177398593316,0.0750938673341677,0.054822884434752514,0.3379224030037547,0.45056320400500627,0.3379224030037547,0.0,0.0750938673341677,0.06460177398593316,0.11722067862898299,0.09948180986099756
12028,Olivier Deman,29,1343,D M S,Werder Bremen,Bundesliga,2023-2024,0.1340282948622487,0.1101499900834847,0.06701414743112435,0.08551695839691233,1.139240506329114,0.8711839166046165,0.33507073715562175,0.0,0.1340282948622487,0.1101499900834847,0.33621075256621535,0.18876424051643706
75,Niklas Süle,23,1488,D S,Borussia Dortmund,Bundesliga,2023-2024,0.06048387096774194,0.044588029850274324,0.0,0.006729696948652065,0.42338709677419356,0.24193548387096775,0.0,0.0,0.06048387096774194,0.044588029850274324,0.3111161773784026,0.30051845535185306
82,Nadiem Amiri,23,1412,M S,"Bayer Leverkusen,Mainz 05",Bundesliga,2023-2024,0.06373937677053824,0.15247764867907204,0.254957507082153,0.32356715865338237,2.485835694050991,3.2507082152974505,0.31869688385269124,0.0,0.06373937677053824,0.10417743646684854,0.4668733855134283,0.32974090345372725
116,Florian Grillitsch,30,2299,D M S,Hoffenheim,Bundesliga,2023-2024,0.039147455415398,0.03526053824447818,0.234884732492388,0.059215187193544704,0.8220965637233579,0.743801652892562,0.313179643323184,0.0,0.039147455415398,0.03526053824447818,0.5341654478298058,0.4782922313438842
125,Maximilian Eggestein,33,2926,M,Freiburg,Bundesliga,2023-2024,0.030758714969241287,0.07077979881339341,0.030758714969241287,0.08203770240586727,1.19958988380041,0.7689678742310322,0.18455228981544772,0.0,0.030758714969241287,0.07077979881339341,0.3410663669426007,0.22961704421378493
161,Robin Knoche,24,1920,D S,Union Berlin,Bundesliga,2023-2024,0.046875,0.06544037659477908,0.0,0.014455854892730715,0.375,0.140625,0.046875,0.0,0.046875,0.029919596228864972,0.18728435550292485,0.182252475511632
188,Kevin Kampl,26,1348,M S,RasenBallsport Leipzig,Bundesliga,2023-2024,0.06676557863501484,0.012658746506830878,0.0,0.07720305035111856,0.40059347181008903,0.9347181008902077,0.20029673590504452,0.0,0.06676557863501484,0.012658746506830878,0.4276262882278917,0.36191123789203977
223,Joshua Kimmich,28,2225,D M S,Bayern Munich,Bundesliga,2023-2024,0.040449438202247195,0.05026756737255648,0.24269662921348314,0.32143332381429296,1.0112359550561798,2.952808988764045,0.040449438202247195,0.040449438202247195,0.040449438202247195,0.05026756737255648,0.9576262640484262,0.8078204290585572
262,Leonardo Bittencourt,29,1600,M S,Werder Bremen,Bundesliga,2023-2024,0.05625,0.17258974717115053,0.1125,0.1718280578032136,1.74375,1.4625000000000001,0.45,0.0,0.05625,0.17258974717115053,0.5458510472613852,0.26240915108355695
267,Philipp Max,23,1388,D S,Eintracht Frankfurt,Bundesliga,2023-2024,0.06484149855907781,0.011622525264458028,0.12968299711815562,0.18546940780295762,0.5187319884726225,1.296829971181556,0.12968299711815562,0.0,0.06484149855907781,0.011622525264458028,0.4352224270091191,0.28212297463558766
269,Dominik Kohr,31,2216,D M S,Mainz 05,Bundesliga,2023-2024,0.04061371841155235,0.07725432382758693,0.0,0.03547732065816742,1.0153429602888087,0.6092057761732852,0.5279783393501805,0.04061371841155235,0.04061371841155235,0.07725432382758693,0.21261811813268985,0.15750588278457628
435,Benjamin Henrichs,33,2539,D M S,RasenBallsport Leipzig,Bundesliga,2023-2024,0.035447026388341865,0.09633649519874665,0.17723513194170934,0.17971726958267611,1.2760929499803073,1.4178810555336747,0.17723513194170934,0.0,0.035447026388341865,0.09633649519874665,0.6644144704012995,0.5008226927837878
1139,Silvan Widmer,20,1226,D M S,Mainz 05,Bundesliga,2023-2024,0.0734094616639478,0.08741271342523092,0.22022838499184338,0.2664967509803969,1.0277324632952691,1.101141924959217,0.2936378466557912,0.0,0.0734094616639478,0.08741271342523092,0.5629794669852608,0.36269982441876925
2611,Philipp Lienhart,15,1265,D S,Freiburg,Bundesliga,2023-2024,0.07114624505928854,0.13474538925254767,0.0,0.07100663687518463,0.4980237154150198,0.21343873517786563,0.21343873517786563,0.0,0.07114624505928854,0.13474538925254767,0.20664494119496213,0.18106415087408698
2631,Karim Onisiwo,24,1513,F M S,Mainz 05,Bundesliga,2023-2024,0.05948446794448116,0.14768728892203795,0.1784534038334435,0.11356970620318825,1.9629874421678783,0.9517514871116985,0.05948446794448116,0.0,0.05948446794448116,0.14768728892203795,0.31578414432669977,0.1258281218128061
2665,Jeffrey Gouweleeuw,30,2595,D S,Augsburg,Bundesliga,2023-2024,0.034682080924855495,0.03630802792233195,0.0,0.05571256881590523,0.7976878612716763,0.5202312138728323,0.24277456647398846,0.0,0.034682080924855495,0.03630802792233195,0.2417386904724933,0.20910987552965998
4243,Christian Günter,15,1059,D M S,Freiburg,Bundesliga,2023-2024,0.08498583569405099,0.04288258057393704,0.16997167138810199,0.19207936429310452,0.509915014164306,1.529745042492918,0.08498583569405099,0.0,0.08498583569405099,0.04288258057393704,0.3654455954984633,0.2569202917282372
4250,Nicolas Höfler,28,2340,D M S,Freiburg,Bundesliga,2023-2024,0.038461538461538464,0.03288466587232856,0.038461538461538464,0.011768186536545934,0.6153846153846154,0.34615384615384615,0.38461538461538464,0.038461538461538464,0.038461538461538464,0.03288466587232856,0.19794981883695492,0.18250906410125584
4271,Janik Haberer,21,1230,D M S,Union Berlin,Bundesliga,2023-2024,0.07317073170731707,0.07697341902317797,0.07317073170731707,0.05861283402617385,1.0975609756097562,0.7317073170731708,0.5121951219512195,0.0,0.07317073170731707,0.07697341902317797,0.22961092481344214,0.16439028454535617
5217,Anthony Jung,31,2591,D M S,Werder Bremen,Bundesliga,2023-2024,0.03473562331146276,0.023640386184403585,0.0,0.011246573860749506,0.17367811655731377,0.2431493631802393,0.10420686993438825,0.03473562331146276,0.03473562331146276,0.023640386184403585,0.3272563380173784,0.31566309359101474
5243,Dayotchanculle Upamecano,25,1777,D S,Bayern Munich,Bundesliga,2023-2024,0.050647158131682614,0.09898203167253052,0.0,0.031154197134962227,0.6077658975801913,0.30388294879009564,0.050647158131682614,0.050647158131682614,0.050647158131682614,0.09898203167253052,0.6735917902040596,0.6485248843525558
5245,Bernardo,33,2928,D,Bochum,Bundesliga,2023-2024,0.030737704918032786,0.057357611539239274,0.0,0.014411822327824888,0.8913934426229508,0.36885245901639346,0.2766393442622951,0.0,0.030737704918032786,0.057357611539239274,0.22145165106640427,0.18867681137873926
5263,Lukas Kübler,26,1862,D S,Freiburg,Bundesliga,2023-2024,0.048335123523093444,0.026749455330995434,0.0,0.012446603578716417,0.38668098818474755,0.24167561761546724,0.3383458646616541,0.0,0.048335123523093444,0.026749455330995434,0.22883803534664604,0.20652473351000844
5292,Manuel Gulde,27,2052,D S,Freiburg,Bundesliga,2023-2024,0.043859649122807015,0.057496577828076836,0.0,0.004641485090057053,0.5263157894736842,0.13157894736842105,0.13157894736842105,0.043859649122807015,0.043859649122807015,0.057496577828076836,0.3116288274657308,0.3102676900463146
5340,Marco Friedl,25,2207,D,Werder Bremen,Bundesliga,2023-2024,0.04077933846850929,0.009289489266528877,0.0,0.0037102731755809305,0.28545536927956505,0.04077933846850929,0.24467603081105574,0.0,0.04077933846850929,0.009289489266528877,0.11311069175628012,0.10749213897978013
5358,Lukas Klostermann,25,1423,D S,RasenBallsport Leipzig,Bundesliga,2023-2024,0.06324666198172874,0.07042890322968647,0.0,0.027645045193730317,0.3794799718903724,0.3162333099086437,0.1897399859451862,0.0,0.06324666198172874,0.07042890322968647,0.40079459973407394,0.3921761174338725
6103,Dan-Axel Zagadou,19,1444,D S,VfB Stuttgart,Bundesliga,2023-2024,0.062326869806094184,0.07130142484489735,0.0,0.00929779547248603,0.685595567867036,0.18698060941828257,0.062326869806094184,0.0,0.062326869806094184,0.07130142484489735,0.40884495588984354,0.396047120170869
